StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Storm Paths,Movie Budgets 1,Q47,Q48,Movie Budgets 2,Banana Conclusions ,COVID Map - 1/2,Q49,Q50,Q51,Q53,Q52,He Said She Said 1/3,Q54,Q55,Build-a-Plot,Q61,Q56,Q57,Realty Tree 1/2,Q58,Website Testing 1/3,Image Recognition1/1,DataConfidentiali1/1,Activity Journal 1/1,Movie Wrangling 1/6,Movie Wrangling 2/6,Movie Wrangling 3/6,Time_Spent,Consent
4/6/2025 18:19,4/6/2025 21:36,IP Address,152.3.43.47,100,11792,TRUE,4/6/2025 21:36,R_6Ics4RuVB7C7uOb,,,,,36.0229,-78.9464,anonymous,EN,0.899999976,City a,Plot C,Plot C,Plot C,Shop 1,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,FALSE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",TRUE,TRUE,TRUE,FALSE,FALSE,D,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s major,Each row will represent a different person keeping an activity journal.,"Use bootstrapping,Use if-else statements",1,2,1 hour,"No, I prefer to not allow my responses to the assessment as research data."
4/6/2025 18:29,4/6/2025 18:55,IP Address,152.3.43.48,100,1525,TRUE,4/6/2025 18:55,R_3HTT5TiwxmYuOTD,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot B,Plot C,Plot A,Shop 2,"The headline is not misleading, because the small p-value indicates a relationship.",Northeast,WY,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,TRUE,FALSE,A,False negative rate is larger,"$184,248 ","$262,972 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 20 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.",Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s major,"One of the columns will be exercise type; a categorical variable with levels such as Pilates, Weights, Walk, etc.","Use if-else statements,Use a lookup table,Use regular expressions",4,2,40 minutes. ,"No, I prefer to not allow my responses to the assessment as research data."
4/6/2025 18:39,4/6/2025 18:58,IP Address,152.3.43.48,100,1151,TRUE,4/6/2025 18:58,R_10U1qsyjCM9j06B,,,,,36.0229,-78.9464,anonymous,EN,0.899999976,City a,Plot B,Plot A,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,WY,TRUE,FALSE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,Need additional information to determine this,FALSE,FALSE,E,False negative rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 100 users visiting the website.",Black-and-white photos cannot be used to make predictions for color photos today.,Student’s class year,Each row will represent a different person keeping an activity journal.,"Use bootstrapping,Use Gradient Descent,Use regular expressions,Use supervised learning",2,3,30 min,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 18:39,4/6/2025 19:02,IP Address,198.86.29.4,100,1374,TRUE,4/6/2025 19:02,R_3pYxfDKvucvBXRW,,,,,36.0251,-78.9217,anonymous,EN,1,City a,Plot B,Plot A,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",West,CA,FALSE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,FALSE,FALSE,E,Cannot be determined from the plot,"$151,424 ",Can’t be determined from the information given,"There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.",Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s major,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use regular expressions",2,3,This took me around 25 minutes.,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 18:55,4/6/2025 19:27,IP Address,152.3.116.19,21,1928,FALSE,4/13/2025 19:27,R_3ZCCJKXIMHnbQ09,,,,,35.961,-78.9291,anonymous,EN,0.899999976,City b,Plot A,Plot B,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",,,,,,,,,,,,,,,,,,,,,,,,
4/6/2025 19:03,4/6/2025 19:47,IP Address,152.3.43.54,100,2668,TRUE,4/6/2025 19:47,R_1qwZ0PdECFE8NBT,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot B,Plot A,Plot C,Impossible to tell based on the graph alone,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The peak in they KY plot is larger than the peak of the CA plot.",FALSE,TRUE,Need additional information to determine this,FALSE,FALSE,E,False positive rate is larger,"$151,424 ","$384,767 ",There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use a lookup table",2,1,45 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 19:08,4/6/2025 19:48,IP Address,152.3.43.48,100,2414,TRUE,4/6/2025 19:48,R_5mE35HNBhtk43xH,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot A,Plot C,Plot C,Shop 3,The small p-value indicates no difference in scores on the SAT verbal section between people who eat bananas and people who do not.,South,CO,FALSE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",Need additional information to determine this:,TRUE,TRUE,TRUE,FALSE,C,False negative rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 20 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,Each row will represent a different person keeping an activity journal.,"Use bootstrapping,Use a lookup table",2,3,A little less than an hour,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 19:08,4/6/2025 20:08,IP Address,152.3.43.46,100,3579,TRUE,4/6/2025 20:08,R_5rGHo4FCJfvTXEF,,,,,36.0229,-78.9464,anonymous,EN,0.899999976,City b,Plot B,Plot C,Plot C,Shop 2,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The peak in they KY plot is larger than the peak of the CA plot.",FALSE,TRUE,TRUE,TRUE,TRUE,B,The two rates are equal,"$151,424 ",Can’t be determined from the information given,"There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 100 users visiting the website.",Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s major,Each row will represent a different person keeping an activity journal.,"Use bootstrapping,Use if-else statements,Use a lookup table",2,2,45 minutes,"No, I prefer to not allow my responses to the assessment as research data."
4/6/2025 19:09,4/7/2025 6:08,IP Address,152.3.43.54,100,39515,TRUE,4/7/2025 6:08,R_3ek8NdgsMzO7Uk4,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot C,Plot C,Plot B,Shop 3,The small p-value indicates no difference in scores on the SAT verbal section between people who eat bananas and people who do not.,South,CO,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,FALSE,FALSE,C,False positive rate is larger,"$151,424 ",Can’t be determined from the information given,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 20 users visiting the website.,Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s email address,Each row will represent a day.,Use if-else statements,2,1,1 hour,"No, I prefer to not allow my responses to the assessment as research data."
4/6/2025 19:09,4/6/2025 19:15,IP Address,76.36.240.160,100,321,TRUE,4/6/2025 19:15,R_7kvofu3HoVTLwXG,,,,,35.961,-78.9291,anonymous,EN,1,City a,Plot C,Plot B,Plot B,Shop 2,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",Northeast,CO,FALSE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. The area underneath the curve for KY is roughly the same as CA.",Need additional information to determine this:,Need additional information to determine this,Need additional information to determine this,TRUE,TRUE,B,The two rates are equal,"$210,950 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,One of the columns will be stand goal; a binary variable with 0 indicating not met and 1 indicating met.,"Use bootstrapping,Use if-else statements,Use a lookup table",2,3,20 minutes ,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 19:14,4/6/2025 19:30,IP Address,152.3.43.42,100,990,TRUE,4/6/2025 19:30,R_1E3PoluaP04rjYv,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot B,Plot A,Plot C,Shop 1,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CO,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,FALSE,FALSE,B,False negative rate is larger,"$151,424 ","$501,876 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.",Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use regular expressions",2,2,around 30 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 19:32,4/6/2025 19:50,IP Address,198.86.29.9,100,1097,TRUE,4/6/2025 19:50,R_5uUtDLhL0GeDBuF,,,,,36.0251,-78.9217,anonymous,EN,1,City a,Plot C,Plot C,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CO,FALSE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The peak in they KY plot is larger than the peak of the CA plot.",Need additional information to determine this:,Need additional information to determine this,Need additional information to determine this,FALSE,FALSE,B,Cannot be determined from the plot,Can’t be determined from the information given.,"$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,"One of the columns will be exercise type; a categorical variable with levels such as Pilates, Weights, Walk, etc.","Use bootstrapping,Use supervised learning",2,3,1 hour,"No, I prefer to not allow my responses to the assessment as research data."
4/6/2025 19:34,4/6/2025 20:54,IP Address,152.3.43.57,100,4839,TRUE,4/6/2025 20:54,R_5b1diMcUlPGN0nS,,,,,36.0229,-78.9464,anonymous,EN,1,Impossible to tell based on the graph alone,Plot B,Plot A,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,Need additional information to determine this,FALSE,FALSE,C,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 100 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use regular expressions",2,2,around 40 minutes?,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 19:34,4/6/2025 20:28,IP Address,152.3.43.53,100,3209,TRUE,4/6/2025 20:28,R_3s5NhnKFTk3n0ul,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot B,Plot A,Plot C,Impossible to tell based on the graph alone,The small p-value indicates no difference in scores on the SAT verbal section between people who eat bananas and people who do not.,South,WY,FALSE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",Need additional information to determine this:,Need additional information to determine this,TRUE,TRUE,TRUE,C,Cannot be determined from the plot,"$151,424 ","$214,802 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.",Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s major,Each row will represent a different person keeping an activity journal.,Use bootstrapping,2,2,about 45 minutes,"No, I prefer to not allow my responses to the assessment as research data."
4/6/2025 19:36,4/6/2025 19:51,IP Address,152.3.43.47,100,870,TRUE,4/6/2025 19:51,R_6BnXP4KMa00MeVJ,,,,,36.0229,-78.9464,anonymous,EN,0.899999976,City a,Plot C,Plot C,Plot C,Shop 3,The small p-value indicates no difference in scores on the SAT verbal section between people who eat bananas and people who do not.,South,IA,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,FALSE,FALSE,E,False negative rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s major,Each row will represent a day.,"Use if-else statements,Use a lookup table",2,2,30 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 19:39,4/6/2025 20:32,IP Address,152.3.43.43,100,3201,TRUE,4/6/2025 20:32,R_72wlL8PcOk1qvjX,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot C,Plot A,Plot C,Shop 3,The small p-value indicates no difference in scores on the SAT verbal section between people who eat bananas and people who do not.,South,WY,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",Need additional information to determine this:,TRUE,Need additional information to determine this,FALSE,FALSE,E,False negative rate is larger,"$151,424 ","$384,767 ",There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,"professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,Each row will represent a different person keeping an activity journal.,Use bootstrapping,2,3,20 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 19:43,4/6/2025 20:15,IP Address,152.3.43.55,100,1948,TRUE,4/6/2025 20:15,R_6hda5qIH23C3upz,,,,,36.0229,-78.9464,anonymous,EN,0.899999976,City a,Plot B,Plot C,Plot A,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,WY,TRUE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",FALSE,TRUE,TRUE,FALSE,FALSE,D,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 100 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use a lookup table",2,1,~25-30 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 19:47,4/6/2025 20:36,IP Address,152.3.43.60,100,2967,TRUE,4/6/2025 20:36,R_5qanCHu6QyuTgoH,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot B,Plot A,Plot C,Shop 1,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,TRUE,FALSE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",Need additional information to determine this:,Need additional information to determine this,TRUE,FALSE,FALSE,E,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s major,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use regular expressions",2,1,45 min,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 19:48,4/6/2025 20:34,IP Address,98.26.45.112,100,2754,TRUE,4/6/2025 20:34,R_52SiVXZK2MQBoOE,,,,,36.039,-78.878,anonymous,EN,1,City a,Plot C,Plot A,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,TRUE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",FALSE,TRUE,TRUE,FALSE,FALSE,E,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,Each row will represent a different person keeping an activity journal.,Use regular expressions,2,2,about 30 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 19:50,4/6/2025 20:36,IP Address,152.3.43.43,100,2790,TRUE,4/6/2025 20:36,R_32EjBqnr70VQTPM,,,,,36.0229,-78.9464,anonymous,EN,0.699999988,City a,Plot C,Plot A,Plot C,Shop 1,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,Need additional information to determine this,FALSE,FALSE,C,False negative rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.",Black-and-white photos cannot be used to make predictions for color photos today.,Student’s major,"One of the columns will be exercise type; a categorical variable with levels such as Pilates, Weights, Walk, etc.","Use if-else statements,Use a lookup table,Use regular expressions",2,2,45 min,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 19:52,4/6/2025 20:47,IP Address,152.3.43.47,100,3310,TRUE,4/6/2025 20:47,R_1D6ohLSUDug4gvd,,,,,36.0229,-78.9464,anonymous,EN,0.899999976,City a,Plot C,Plot A,Plot C,Impossible to tell based on the graph alone,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,WY,FALSE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,FALSE,TRUE,FALSE,E,Cannot be determined from the plot,Can’t be determined from the information given.,"$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.",Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s major,"One of the columns will be exercise type; a categorical variable with levels such as Pilates, Weights, Walk, etc.","Use if-else statements,Use regular expressions",2,1,About 45 minutes (I had to take a break during the middle so time is skewed) ,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 19:59,4/6/2025 20:51,IP Address,104.28.77.164,100,3130,TRUE,4/6/2025 20:51,R_7lQhJKlhUSbE0Ux,,,,,39.3127,-76.581,anonymous,EN,1,City b,Plot C,Plot A,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,WY,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,FALSE,FALSE,E,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 100 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s major,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use a lookup table",2,3,This took me about 40 minutes considering full time to think through each question. ,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 20:10,4/6/2025 20:28,IP Address,152.3.43.50,100,1088,TRUE,4/6/2025 20:29,R_5tbTL9kn6z2FeKt,,,,,36.0229,-78.9464,anonymous,EN,0.800000012,Impossible to tell based on the graph alone,Plot C,Plot A,Plot B,Shop 1,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,FALSE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",FALSE,TRUE,TRUE,FALSE,FALSE,E,False positive rate is larger,"$151,424 ","$384,767 ",There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,"professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,Each row will represent a different person keeping an activity journal.,Use if-else statements,2,2,It took me around 40 minutes.,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 20:13,4/6/2025 20:51,IP Address,108.250.48.190,100,2289,TRUE,4/6/2025 20:51,R_6p9MbchNxpPMM8H,,,,,35.7802,-78.4861,anonymous,EN,1,City a,Plot A,Plot C,Plot C,Shop 1,The small p-value indicates no difference in scores on the SAT verbal section between people who eat bananas and people who do not.,South,WY,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,TRUE,TRUE,E,False negative rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 100 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s major,Each row will represent a day.,"Use bootstrapping,Use if-else statements",2,1,35 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 20:13,4/6/2025 20:38,IP Address,152.3.43.47,100,1462,TRUE,4/6/2025 20:38,R_5f78OWyN5Lc28Ph,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot C,Plot A,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,TRUE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",FALSE,TRUE,Need additional information to determine this,FALSE,FALSE,E,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 100 users visiting the website.",Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,Each row will represent a different person keeping an activity journal.,Use regular expressions,3,2,About 40 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 20:14,4/6/2025 20:25,IP Address,152.3.43.65,100,648,TRUE,4/6/2025 20:25,R_5MfEyGZAKK4WbWm,,,,,36.0229,-78.9464,anonymous,EN,0.899999976,City a,Plot C,Plot C,Plot C,Shop 2,The small p-value indicates no difference in scores on the SAT verbal section between people who eat bananas and people who do not.,South,CA,FALSE,FALSE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,TRUE,TRUE,D,False positive rate is larger,Can’t be determined from the information given.,"$384,767 ",There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,"professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s major,"One of the columns will be exercise type; a categorical variable with levels such as Pilates, Weights, Walk, etc.","Use if-else statements,Use Gradient Descent,Use regular expressions",4,4,around 45 minutes ,"No, I prefer to not allow my responses to the assessment as research data."
4/6/2025 20:21,4/6/2025 21:16,IP Address,152.3.43.44,100,3308,TRUE,4/6/2025 21:16,R_7hcNRCMZu6QuAx5,,,,,36.0229,-78.9464,anonymous,EN,1,Impossible to tell based on the graph alone,Plot C,Plot B,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,WY,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The peak in they KY plot is larger than the peak of the CA plot.",FALSE,TRUE,TRUE,FALSE,FALSE,B,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 100 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s major,Each row will represent a different person keeping an activity journal.,Use bootstrapping,2,1,30 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 20:31,4/6/2025 21:28,IP Address,152.3.43.55,100,3409,TRUE,4/6/2025 21:28,R_5zlj7UkN8RXxU4N,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot B,Plot A,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,FALSE,FALSE,B,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s major,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use a lookup table",2,2,25 min,"Yes, I agree to allow my responses to the assessment as research data."
4/6/2025 20:36,4/6/2025 20:58,IP Address,70.130.72.109,100,1336,TRUE,4/6/2025 20:58,R_6wLz1RuhNk1pUGY,,,,,36.039,-78.878,anonymous,EN,1,City a,Plot C,Plot C,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CO,FALSE,FALSE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The peak in they KY plot is larger than the peak of the CA plot.",FALSE,TRUE,TRUE,FALSE,FALSE,B,False positive rate is larger,Can’t be determined from the information given.,Can’t be determined from the information given,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 100 users visiting the website.,Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,Each row will represent a day.,Use if-else statements,2,2,~50,"No, I prefer to not allow my responses to the assessment as research data."
